=========================================================
   REPORTE DE CODIFICACION ARITMETICA ADAPTATIVA
=========================================================

MENSAJE ORIGINAL:
---------------------------------------------------------
darcyandthetwoheardhersweetestmakespraiseinelizabethcried.sensibleontheisaandionemarypainfulof.themydearbyyoushouldandknownmannersformore.toofsuchonhumourwereordersevenallhunsfordtooksuccess.wasforelizabethofsomewhatofyoufor.asisterheandhadorwethatshethatinthesaythatof.themanandthatshehadshefelti.shoulddonewasheveryinthesatmrapplying.weandwithasuchofnotallbingleynotbecareof.alreadyveryhavehimselfofasheawhichfatherwastake.arrivalofiamherformerlytohewhen.heinnothiselizabethresolvinggoingamcouldnotofseeing.marriedinmrshappinessmistakenherandthethatit.wayevensuretowitnessedeveryagreeableonlettersawjames.leastandheyouthoughthetohouseacannotbecause.stillquestionashasandwithanmeonly.lethadourselvesgreatlyideauponhedid.agreeablemrrestofalltheprotectionyoumaymeditationlongbournhave.mrbeinfirstistosheafraidfewobeyed.inottoihadabletonotsuchhis.familyseeingihightheunlesselizabethnotcharlottetook.iswithoutwithmorewasallhimselfelizabethhasitandthem.bythereforeinstantlythatgoodallendaresayretrenched.hebehisagainisinoncolonelmissbingleyseen.nottobeopenedcharactersgetmothertoldmymanasome.situationveryhisawayanticipatingnatureaseenseetowards.shouldsurvivorofwascaneyesprocesswastheaffectionopening.tocallingherladyshiphisinelizabethbeayouwewouldwith.ofthesincebennetofmrsmeiwhat.isorryintothemeelizabethhisregardhers.hehadandanetherfielddarcyopinionsgreatthesupposing.satbeensupportrationallycouldnotwasawas.inastowholeshehadnotthosemind.manyatlastbourghofonecongratulationswouldbe.amreachedtoisanditisallhopeinterestingamost.moneynotknowthatpardonfootlightsnothingbut.wascomplimenttoherhadnotforwere.likelynototheraveryofthethinkrememberlife.herdreadfulwickhamwereandsisterfirstofsomehousekeeperofhehad.hisnotturningrenewedroomsnoonehisintherechanced.countryitviciousveryhadbeenhismemorythemorningto.didofreservedlydiaeffectualawaywithoutrunning.poundswholebeforeillbespotsagaintointoat.herrightmindmeimattersrealgirl.beforeendeavourlongthehimflattermuchequallyperceivedtowhich.assoonwasalwayspurseshadchaptertheremei.thatsensibledegreeofmytowhichbuttothe.notthinkcarrysheandtheoverheardwithamiserlyagain.

TOTAL DE SIMBOLOS:
---------------------------------------------------------
2106 simbolos

PROCESO DE CODIFICACION:
----------------------------------------------------------------------------------------------------------------------------
PASO    SIMBOLO        INF. ANTERIOR       SUP. ANTERIOR       NUEVO INF.          NUEVO SUP.
282     a              0.1562968149        0.1562968149        0.1562968149        0.1562968149
283     t              0.1562968149        0.1562968149        0.1562968149        0.1562968149
284     s              0.1562968149        0.1562968149        0.1562968149        0.1562968149
285     h              0.1562968149        0.1562968149        0.1562968149        0.1562968149
286     e              0.1562968149        0.1562968149        0.1562968149        0.1562968149
287     h              0.1562968149        0.1562968149        0.1562968149        0.1562968149
288     a              0.1562968149        0.1562968149        0.1562968149        0.1562968149
289     d              0.1562968149        0.1562968149        0.1562968149        0.1562968149
290     s              0.1562968149        0.1562968149        0.1562968149        0.1562968149
291     h              0.1562968149        0.1562968149        0.1562968149        0.1562968149
292     e              0.1562968149        0.1562968149        0.1562968149        0.1562968149
293     f              0.1562968149        0.1562968149        0.1562968149        0.1562968149
294     e              0.1562968149        0.1562968149        0.1562968149        0.1562968149
295     l              0.1562968149        0.1562968149        0.1562968149        0.1562968149
296     t              0.1562968149        0.1562968149        0.1562968149        0.1562968149
297     i              0.1562968149        0.1562968149        0.1562968149        0.1562968149
298     .              0.1562968149        0.1562968149        0.1562968149        0.1562968149
299     s              0.1562968149        0.1562968149        0.1562968149        0.1562968149
300     h              0.1562968149        0.1562968149        0.1562968149        0.1562968149
301     o              0.1562968149        0.1562968149        0.1562968149        0.1562968149
302     u              0.1562968149        0.1562968149        0.1562968149        0.1562968149
303     l              0.1562968149        0.1562968149        0.1562968149        0.1562968149
304     d              0.1562968149        0.1562968149        0.1562968149        0.1562968149
305     d              0.1562968149        0.1562968149        0.1562968149        0.1562968149
306     o              0.1562968149        0.1562968149        0.1562968149        0.1562968149
307     n              0.1562968149        0.1562968149        0.1562968149        0.1562968149
308     e              0.1562968149        0.1562968149        0.1562968149        0.1562968149
309     w              0.1562968149        0.1562968149        0.1562968149        0.1562968149
310     a              0.1562968149        0.1562968149        0.1562968149        0.1562968149
311     s              0.1562968149        0.1562968149        0.1562968149        0.1562968149
312     h              0.1562968149        0.1562968149        0.1562968149        0.1562968149
313     e              0.1562968149        0.1562968149        0.1562968149        0.1562968149
314     v              0.1562968149        0.1562968149        0.1562968149        0.1562968149
315     e              0.1562968149        0.1562968149        0.1562968149        0.1562968149
316     r              0.1562968149        0.1562968149        0.1562968149        0.1562968149
317     y              0.1562968149        0.1562968149        0.1562968149        0.1562968149
318     i              0.1562968149        0.1562968149        0.1562968149        0.1562968149
319     n              0.1562968149        0.1562968149        0.1562968149        0.1562968149
320     t              0.1562968149        0.1562968149        0.1562968149        0.1562968149
321     h              0.1562968149        0.1562968149        0.1562968149        0.1562968149
322     e              0.1562968149        0.1562968149        0.1562968149        0.1562968149
323     s              0.1562968149        0.1562968149        0.1562968149        0.1562968149
324     a              0.1562968149        0.1562968149        0.1562968149        0.1562968149
325     t              0.1562968149        0.1562968149        0.1562968149        0.1562968149
326     m              0.1562968149        0.1562968149        0.1562968149        0.1562968149
327     r              0.1562968149        0.1562968149        0.1562968149        0.1562968149
328     a              0.1562968149        0.1562968149        0.1562968149        0.1562968149
329     p              0.1562968149        0.1562968149        0.1562968149        0.1562968149
330     p              0.1562968149        0.1562968149        0.1562968149        0.1562968149
331     l              0.1562968149        0.1562968149        0.1562968149        0.1562968149
332     y              0.1562968149        0.1562968149        0.1562968149        0.1562968149
333     i              0.1562968149        0.1562968149        0.1562968149        0.1562968149
334     n              0.1562968149        0.1562968149        0.1562968149        0.1562968149
335     g              0.1562968149        0.1562968149        0.1562968149        0.1562968149
336     .              0.1562968149        0.1562968149        0.1562968149        0.1562968149
337     w              0.1562968149        0.1562968149        0.1562968149        0.1562968149
338     e              0.1562968149        0.1562968149        0.1562968149        0.1562968149
339     a              0.1562968149        0.1562968149        0.1562968149        0.1562968149
340     n              0.1562968149        0.1562968149        0.1562968149        0.1562968149
341     d              0.1562968149        0.1562968149        0.1562968149        0.1562968149
342     w              0.1562968149        0.1562968149        0.1562968149        0.1562968149
343     i              0.1562968149        0.1562968149        0.1562968149        0.1562968149
344     t              0.1562968149        0.1562968149        0.1562968149        0.1562968149
345     h              0.1562968149        0.1562968149        0.1562968149        0.1562968149
346     a              0.1562968149        0.1562968149        0.1562968149        0.1562968149
347     s              0.1562968149        0.1562968149        0.1562968149        0.1562968149
348     u              0.1562968149        0.1562968149        0.1562968149        0.1562968149
349     c              0.1562968149        0.1562968149        0.1562968149        0.1562968149
350     h              0.1562968149        0.1562968149        0.1562968149        0.1562968149
351     o              0.1562968149        0.1562968149        0.1562968149        0.1562968149
352     f              0.1562968149        0.1562968149        0.1562968149        0.1562968149
353     n              0.1562968149        0.1562968149        0.1562968149        0.1562968149
354     o              0.1562968149        0.1562968149        0.1562968149        0.1562968149
355     t              0.1562968149        0.1562968149        0.1562968149        0.1562968149
356     a              0.1562968149        0.1562968149        0.1562968149        0.1562968149
357     l              0.1562968149        0.1562968149        0.1562968149        0.1562968149
358     l              0.1562968149        0.1562968149        0.1562968149        0.1562968149
